city,latitude,longitude,date,NO2,SO2,CO,O3,AOD,temperature,humidity,wind_speed,rainfall,pressure,PM2.5,PM10
Erode,11.341,77.7172,2024-05-23,29.104,7.692,0.3407,28.719,0.2338,32.03,77.51,12.41,0.0,1011.67,18.98,39.44
Erode,11.341,77.7172,2024-05-24,19.872,12.378,0.2251,26.446,0.2731,31.67,68.82,10.05,4.38,1012.47,19.81,33.6
Erode,11.341,77.7172,2024-05-25,19.748,4.432,0.1689,26.891,0.155,30.58,58.84,14.58,0.0,1013.28,7.81,16.19
Erode,11.341,77.7172,2024-05-26,24.673,5.954,0.3585,23.054,0.1342,31.95,67.68,15.8,4.64,1011.88,8.57,15.45
Erode,11.341,77.7172,2024-05-27,18.418,5.285,0.2506,24.727,0.1502,35.22,62.07,12.2,0.0,1014.05,12.01,20.47
Erode,11.341,77.7172,2024-05-28,12.887,2.723,0.3463,21.535,0.2476,30.82,81.13,18.59,0.0,1005.94,5.19,8.53
Erode,11.341,77.7172,2024-05-29,24.31,5.241,0.4514,32.599,0.1357,32.72,60.82,17.12,3.45,1009.02,8.12,13.78
Erode,11.341,77.7172,2024-05-30,20.49,3.65,0.4035,24.487,0.1753,29.14,78.01,14.65,0.74,1015.85,11.72,19.14
Erode,11.341,77.7172,2024-05-31,6.937,9.696,0.278,23.187,0.1453,35.91,74.97,16.77,0.0,1008.95,6.68,13.09
Erode,11.341,77.7172,2024-06-01,26.361,4.927,0.2737,28.537,0.2229,35.21,56.78,16.15,0.0,1007.58,12.02,21.06
Erode,11.341,77.7172,2024-06-02,21.087,3.729,0.1837,37.051,0.1735,32.26,77.57,10.82,0.0,1011.81,14.46,30.36
Erode,11.341,77.7172,2024-06-03,14.62,3.526,0.279,24.374,0.2578,32.97,61.24,12.93,0.0,1009.77,10.57,21.26
Erode,11.341,77.7172,2024-06-04,24.604,6.672,0.3775,36.31,0.1391,36.03,81.76,17.43,0.0,1013.96,8.14,16.46
Erode,11.341,77.7172,2024-06-05,14.87,2.27,0.327,25.456,0.2656,30.51,78.07,12.43,0.0,1007.15,10.16,19.25
Erode,11.341,77.7172,2024-06-06,18.832,6.872,0.2772,25.888,0.1794,38.52,90.63,17.65,0.0,1012.43,7.7,15.6
Erode,11.341,77.7172,2024-06-07,13.539,4.153,0.2007,41.168,0.3158,35.52,61.41,16.04,0.0,1010.28,8.6,14.69
Erode,11.341,77.7172,2024-06-08,12.559,4.731,0.1908,26.784,0.1762,28.99,81.1,11.42,0.0,1008.14,9.38,19.55
Erode,11.341,77.7172,2024-06-09,16.694,8.312,0.2617,32.082,0.2113,34.28,71.25,9.12,0.0,1010.25,16.02,28.85
Erode,11.341,77.7172,2024-06-10,17.066,3.905,0.3537,18.716,0.2083,30.21,66.07,13.93,0.08,1014.21,8.49,16.18
Erode,11.341,77.7172,2024-06-11,15.006,2.457,0.2498,20.841,0.2061,33.79,68.98,17.28,0.0,1008.55,4.76,7.7
Erode,11.341,77.7172,2024-06-12,11.515,2.101,0.2859,20.202,0.1281,30.55,65.21,13.79,0.0,1013.48,5.32,8.71
Erode,11.341,77.7172,2024-06-13,26.68,5.001,0.2836,48.946,0.1327,29.0,63.84,14.01,0.0,1008.59,13.51,20.4
Erode,11.341,77.7172,2024-06-14,20.734,4.908,0.2256,28.514,0.2839,32.64,58.42,16.69,0.0,1010.17,10.45,18.22
Erode,11.341,77.7172,2024-06-15,18.954,5.531,0.2378,30.261,0.1889,32.37,66.98,12.82,1.33,1011.67,11.93,24.75
Erode,11.341,77.7172,2024-06-16,9.67,4.299,0.1932,16.659,0.0671,34.0,56.41,10.23,0.75,1009.66,5.43,9.81
Erode,11.341,77.7172,2024-06-17,20.676,5.922,0.212,30.472,0.1897,35.77,77.51,13.44,0.0,1011.69,11.64,18.42
Erode,11.341,77.7172,2024-06-18,17.283,6.907,0.2545,31.352,0.1384,34.32,62.68,16.7,3.75,1008.47,6.73,10.63
Erode,11.341,77.7172,2024-06-19,14.828,5.939,0.2045,36.332,0.1224,33.44,55.9,13.71,0.0,1005.96,8.32,16.29
Erode,11.341,77.7172,2024-06-20,18.845,4.054,0.1916,42.868,0.3192,34.23,62.84,18.06,0.0,1008.92,8.17,14.97
Erode,11.341,77.7172,2024-06-21,19.039,5.835,0.2115,21.627,0.1258,34.66,55.41,15.02,0.0,1012.62,7.59,14.3
Erode,11.341,77.7172,2024-06-22,29.45,7.233,0.1787,32.459,0.216,34.62,66.8,15.45,2.64,1010.73,13.01,20.4
Erode,11.341,77.7172,2024-06-23,9.194,8.709,0.2912,40.705,0.3281,33.71,73.31,13.36,0.0,1009.6,12.29,23.7
Erode,11.341,77.7172,2024-06-24,12.594,4.175,0.2,39.595,0.2299,36.07,51.83,14.93,4.51,1009.85,6.96,13.74
Erode,11.341,77.7172,2024-06-25,18.688,9.849,0.4441,26.413,0.026,35.46,67.61,17.54,0.0,1011.85,6.08,11.01
Erode,11.341,77.7172,2024-06-26,11.298,4.29,0.2603,35.248,0.1978,35.07,73.91,19.24,0.0,1012.74,4.65,7.24
Erode,11.341,77.7172,2024-06-27,19.089,6.062,0.3941,26.985,0.2119,39.87,61.09,15.34,1.57,1008.17,8.79,16.11
Erode,11.341,77.7172,2024-06-28,20.692,6.554,0.2182,43.384,0.2914,34.58,63.87,14.64,0.0,1012.02,12.26,21.99
Erode,11.341,77.7172,2024-06-29,12.512,3.192,0.3296,24.388,0.1708,32.9,55.52,15.84,0.0,1010.63,6.3,11.18
Erode,11.341,77.7172,2024-06-30,8.671,2.936,0.0872,30.844,0.2428,32.29,75.41,16.59,0.0,1015.97,4.0,50.87987394957983
Erode,11.341,77.7172,2024-07-01,26.601,6.531,0.1821,29.698,0.065,35.97,66.78,15.86,0.0,1010.92,9.98,15.94
Erode,11.341,77.7172,2024-07-02,13.026,5.598,0.1919,30.792,0.1128,33.33,77.93,13.91,0.0,1008.96,7.73,11.92
Erode,11.341,77.7172,2024-07-03,28.53,6.048,0.2174,23.614,0.1464,29.06,70.66,18.53,1.93,1009.87,7.98,14.4
Erode,11.341,77.7172,2024-07-04,13.3,3.234,0.5047,41.12,0.2545,34.18,66.76,11.52,1.52,1011.47,11.41,22.22
Erode,11.341,77.7172,2024-07-05,14.389,0.5,0.2327,30.206,0.0956,37.24,53.71,16.71,0.0,1017.04,4.95,7.87
Erode,11.341,77.7172,2024-07-06,16.609,6.86,0.3258,36.08,0.1766,32.04,55.47,16.77,0.0,1009.03,8.24,15.39
Erode,11.341,77.7172,2024-07-07,17.253,8.05,0.1381,32.039,0.1915,36.38,58.0,20.06,0.0,1008.99,4.0,8.28
Erode,11.341,77.7172,2024-07-08,12.14,2.947,0.2677,29.587,0.1647,35.34,51.93,18.33,0.0,1011.36,4.36,8.71
Erode,11.341,77.7172,2024-07-09,11.033,8.074,0.2676,29.048,0.186,34.87,65.15,16.83,0.03,1015.96,6.8,13.04
Erode,11.341,77.7172,2024-07-10,15.208,9.98,0.05,36.915,0.2471,35.31,64.95,16.72,0.0,1013.6,9.01,14.07
Erode,11.341,77.7172,2024-07-11,10.57,6.497,0.1787,20.551,0.1414,31.95,71.6,15.74,0.0,1015.15,5.91,9.85
Erode,11.341,77.7172,2024-07-12,24.195,9.289,0.3797,28.783,0.2992,34.7,61.12,13.16,0.0,1013.08,20.4,36.08
Erode,11.341,77.7172,2024-07-13,10.281,4.232,0.2082,45.084,0.1218,33.63,58.73,16.63,0.0,1009.43,4.64,7.38
Erode,11.341,77.7172,2024-07-14,12.814,3.975,0.3107,27.073,0.099,32.75,63.3,12.04,2.24,1015.88,6.59,12.7
Erode,11.341,77.7172,2024-07-15,18.317,0.5,0.2278,28.185,0.2471,34.46,57.38,12.86,0.0,1015.38,7.97,16.0
Erode,11.341,77.7172,2024-07-16,16.861,6.313,0.4051,41.664,0.2033,31.98,55.8,17.77,0.0,1009.9,7.68,12.53
Erode,11.341,77.7172,2024-07-17,18.37,5.1,0.2461,26.687,0.1488,32.02,68.04,15.59,0.0,1011.88,7.17,11.7
Erode,11.341,77.7172,2024-07-18,20.655,6.114,0.2599,19.794,0.2715,30.54,70.49,15.19,1.32,1006.18,10.38,21.53
Erode,11.341,77.7172,2024-07-19,20.495,5.135,0.2388,34.559,0.1624,38.97,58.45,20.36,2.89,1008.08,4.0,6.87
Erode,11.341,77.7172,2024-07-20,18.366,3.732,0.2858,28.393,0.1683,35.46,71.68,15.23,0.43,1005.37,6.53,11.46
Erode,11.341,77.7172,2024-07-21,22.405,7.152,0.2443,36.335,0.1073,32.96,64.87,15.02,0.0,1010.26,8.93,15.75
Erode,11.341,77.7172,2024-07-22,19.24,7.711,0.2123,28.248,0.201,35.89,59.69,17.34,0.0,1007.98,8.26,12.61
Erode,11.341,77.7172,2024-07-23,19.916,9.998,0.1385,35.309,0.2241,35.28,54.88,19.53,0.0,1011.04,6.93,10.92
Erode,11.341,77.7172,2024-07-24,29.123,7.054,0.224,28.226,0.2402,36.2,37.93,16.9,0.0,1011.08,9.76,16.26
Erode,11.341,77.7172,2024-07-25,24.313,9.443,0.4741,31.762,0.0676,35.32,59.08,11.84,0.0,1010.77,16.16,24.34
Erode,11.341,77.7172,2024-07-26,17.014,3.993,0.2301,32.492,0.0528,33.29,50.15,16.9,0.0,1006.32,5.32,10.66
Erode,11.341,77.7172,2024-07-27,16.727,3.293,0.2358,23.939,0.1355,34.63,51.64,12.06,0.0,1011.74,8.41,14.74
Erode,11.341,77.7172,2024-07-28,17.397,6.736,0.2475,18.662,0.0643,38.41,60.6,17.57,1.16,1009.96,5.35,9.67
Erode,11.341,77.7172,2024-07-29,16.453,3.376,0.05,29.768,0.1927,31.49,70.4,13.19,0.0,1009.13,7.51,13.31
Erode,11.341,77.7172,2024-07-30,20.069,4.586,0.302,21.466,0.2446,34.34,54.76,16.17,0.0,1008.36,9.07,18.02
Erode,11.341,77.7172,2024-07-31,14.869,7.148,0.3425,41.371,0.1537,35.54,71.3,14.49,1.64,1015.22,8.41,13.94
Erode,11.341,77.7172,2024-08-01,16.065,7.563,0.1919,27.909,0.1837,28.86,57.86,8.85,0.0,1009.24,14.14,21.56
Erode,11.341,77.7172,2024-08-02,20.818,4.561,0.2605,25.967,0.2054,40.75,74.61,15.15,0.55,1011.48,10.1,15.92
Erode,11.341,77.7172,2024-08-03,24.17,4.831,0.2658,37.357,0.3017,33.61,63.47,12.69,2.57,1006.46,14.67,28.24
Erode,11.341,77.7172,2024-08-04,13.871,3.736,0.1308,24.725,0.0704,35.06,62.7,16.34,0.0,1008.14,4.56,9.53
Erode,11.341,77.7172,2024-08-05,14.611,4.712,0.1912,24.21,0.2637,34.38,75.17,18.06,0.0,1016.11,5.32,8.61
Erode,11.341,77.7172,2024-08-06,8.084,7.947,0.2013,22.443,0.1513,31.29,53.71,14.29,0.0,1016.19,6.88,12.04
Erode,11.341,77.7172,2024-08-07,20.803,7.607,0.2619,41.558,0.2523,29.07,61.49,16.75,1.79,1010.13,9.7,16.72
Erode,11.341,77.7172,2024-08-08,17.319,6.675,0.3579,31.981,0.0739,28.83,50.23,15.0,0.0,1008.18,8.32,15.77
Erode,11.341,77.7172,2024-08-09,7.252,4.176,0.2189,33.432,0.1824,35.01,66.89,15.67,0.0,1008.31,5.02,9.26
Erode,11.341,77.7172,2024-08-10,19.103,6.277,0.2017,34.278,0.1582,34.24,56.8,14.75,0.0,1013.8,9.01,15.31
Erode,11.341,77.7172,2024-08-11,15.481,5.884,0.1757,27.345,0.2289,39.63,63.89,12.46,1.69,1013.33,11.9,24.87
Erode,11.341,77.7172,2024-08-12,21.939,5.476,0.2172,31.94,0.1696,32.7,58.58,12.28,0.82,1012.89,13.4,26.29
Erode,11.341,77.7172,2024-08-13,15.047,8.45,0.2865,23.682,0.2149,30.45,60.4,17.88,0.0,1005.13,6.78,10.66
Erode,11.341,77.7172,2024-08-14,17.548,5.131,0.1033,32.129,0.0961,33.44,54.56,20.41,0.0,1010.64,4.0,7.78
Erode,11.341,77.7172,2024-08-15,17.996,3.742,0.2446,19.567,0.2386,40.18,59.48,15.19,0.0,1006.34,9.62,15.97
Erode,11.341,77.7172,2024-08-16,11.457,5.567,0.256,24.249,0.1691,33.14,48.08,14.1,0.0,1011.73,6.63,10.1
Erode,11.341,77.7172,2024-08-17,7.872,8.606,0.157,30.11,0.2171,31.65,59.78,12.28,0.0,1017.44,10.39,18.01
Erode,11.341,77.7172,2024-08-18,18.482,3.665,0.118,20.514,0.1203,33.01,80.71,20.99,2.18,1010.03,4.0,7.21
Erode,11.341,77.7172,2024-08-19,17.047,4.787,0.4128,23.674,0.2375,32.36,54.84,14.97,0.0,1011.57,10.89,22.56
Erode,11.341,77.7172,2024-08-20,19.218,4.608,0.2625,27.002,0.1524,31.79,56.52,14.11,0.0,1013.75,10.19,15.69
Erode,11.341,77.7172,2024-08-21,15.089,5.966,0.3358,31.56,0.2196,30.82,73.11,12.33,0.0,1006.0,12.09,24.75
Erode,11.341,77.7172,2024-08-22,14.727,9.161,0.2703,32.088,0.2054,33.2,68.44,13.25,0.0,1006.63,11.59,23.22
Erode,11.341,77.7172,2024-08-23,20.721,5.117,0.2584,29.588,0.1634,35.45,45.85,19.71,0.0,1013.63,5.24,8.73
Erode,11.341,77.7172,2024-08-24,19.748,3.766,0.2521,28.681,0.1491,30.23,64.39,9.5,0.0,1012.43,13.48,27.56
Erode,11.341,77.7172,2024-08-25,24.261,4.472,0.2093,27.197,0.2882,35.6,45.77,16.18,0.0,1013.46,11.18,21.84
Erode,11.341,77.7172,2024-08-26,23.987,7.244,0.4347,35.562,0.2156,29.37,52.19,10.0,0.0,1010.35,18.49,37.76
Erode,11.341,77.7172,2024-08-27,22.651,5.737,0.2985,36.858,0.2434,32.63,50.58,12.44,0.0,1017.78,16.96,31.83
Hosur,12.7409,77.8253,2024-01-01,49.015,8.841,0.528,25.268,0.4533,25.0,78.01,9.55,0.39,1013.88,65.21,130.54
Hosur,12.7409,77.8253,2024-01-02,40.177,14.853,0.7246,18.216,0.5008,22.18,56.59,8.86,0.0,1010.79,70.86,111.91
Hosur,12.7409,77.8253,2024-01-03,38.382,18.703,0.7,28.806,0.5194,30.37,73.04,6.53,0.0,1013.27,93.81,146.32
Hosur,12.7409,77.8253,2024-01-04,51.661,17.358,0.8014,30.328,0.4863,30.16,69.65,8.91,0.0,1011.17,95.68,176.46
Hosur,12.7409,77.8253,2024-01-05,45.22,12.908,0.4092,13.442,0.4779,28.54,70.56,9.36,4.81,1018.77,56.71,110.74
Hosur,12.7409,77.8253,2024-01-06,51.095,15.695,0.7208,46.03,0.6046,27.46,47.5,7.71,2.01,1010.48,107.55,189.28
Hosur,12.7409,77.8253,2024-01-07,35.769,12.758,0.7089,16.835,0.4513,28.99,68.77,4.38,0.0,1011.67,81.29,123.41
Hosur,12.7409,77.8253,2024-01-08,48.231,14.799,0.6438,32.25,0.469,20.61,64.4,8.37,0.82,1009.75,84.67,139.34
Hosur,12.7409,77.8253,2024-01-09,40.742,7.851,0.5624,32.57,0.4743,25.43,61.83,5.11,0.0,1011.32,76.21,139.74
Hosur,12.7409,77.8253,2024-01-10,44.303,14.579,0.5081,16.505,0.3385,26.13,64.24,10.09,0.0,1012.06,55.67,93.96
Hosur,12.7409,77.8253,2024-01-11,42.518,15.835,0.5652,29.781,0.4493,25.23,82.3,4.12,2.52,1011.28,88.54,177.89
Hosur,12.7409,77.8253,2024-01-12,45.705,14.726,0.6505,29.436,0.5586,26.01,65.38,7.46,0.0,1009.76,89.32,167.37
Hosur,12.7409,77.8253,2024-01-13,50.03,13.556,0.6695,32.784,0.4898,29.36,76.0,5.63,0.0,1007.68,100.56,201.93
Hosur,12.7409,77.8253,2024-01-14,36.699,7.843,0.5624,36.251,0.4499,27.05,72.82,7.3,0.0,1010.0,65.47,131.3
Hosur,12.7409,77.8253,2024-01-15,45.669,11.315,0.4842,12.611,0.5066,25.71,74.0,7.53,0.0,1006.89,77.0,131.85
Hosur,12.7409,77.8253,2024-01-16,46.606,12.196,0.6278,11.433,0.4423,25.16,56.37,10.19,0.0,1009.08,62.68,107.5
Hosur,12.7409,77.8253,2024-01-17,46.973,10.288,0.5369,35.697,0.5425,23.47,69.52,4.92,0.0,1015.18,93.34,160.5
Hosur,12.7409,77.8253,2024-01-18,37.753,13.353,0.6398,12.201,0.3947,25.78,61.22,6.25,0.0,1010.94,74.84,116.48
Hosur,12.7409,77.8253,2024-01-19,47.703,11.393,0.5593,26.962,0.3816,26.46,68.27,0.94,0.0,1009.52,104.33,171.59
Hosur,12.7409,77.8253,2024-01-20,42.719,13.036,0.6265,29.562,0.5299,24.32,56.54,8.71,0.0,1007.47,76.04,117.18
Hosur,12.7409,77.8253,2024-01-21,55.239,15.474,0.6246,17.401,0.6927,25.51,73.8,7.91,0.0,1009.51,111.53,233.49
Hosur,12.7409,77.8253,2024-01-22,32.921,14.705,0.5424,29.071,0.4118,25.51,59.47,6.64,5.09,1007.28,55.01,103.1
Hosur,12.7409,77.8253,2024-01-23,34.569,9.901,0.6418,16.724,0.4819,22.3,81.26,14.38,5.15,1011.99,32.08,63.25
Hosur,12.7409,77.8253,2024-01-24,38.034,16.288,0.6626,13.322,0.4749,25.13,72.59,7.65,0.0,1007.06,90.34,136.73
Hosur,12.7409,77.8253,2024-01-25,34.405,10.184,0.5594,15.898,0.4295,27.7,75.59,8.52,0.0,1012.36,46.2,79.5
Hosur,12.7409,77.8253,2024-01-26,44.495,10.524,0.5204,25.131,0.4522,26.78,78.05,8.09,0.0,1009.37,64.86,105.47
Hosur,12.7409,77.8253,2024-01-27,36.984,14.142,0.517,18.002,0.4087,25.76,61.4,11.64,2.42,1009.35,43.92,92.2
Hosur,12.7409,77.8253,2024-01-28,48.577,10.537,0.6542,14.455,0.4103,23.18,60.45,14.06,0.0,1012.59,48.27,84.35
Hosur,12.7409,77.8253,2024-01-29,43.126,12.244,0.7283,17.326,0.5392,28.49,88.86,13.58,0.0,1013.08,51.4,107.55
Hosur,12.7409,77.8253,2024-01-30,43.8,14.677,0.4386,13.57,0.539,29.9,81.69,6.94,0.0,1011.98,84.17,149.02
Hosur,12.7409,77.8253,2024-01-31,36.1,12.44,0.5277,21.04,0.5063,26.84,65.2,5.85,0.0,1009.39,73.49,125.95
Hosur,12.7409,77.8253,2024-02-01,53.179,15.158,0.4979,25.145,0.5158,28.41,84.47,4.4,0.0,1012.7,111.55,200.37
Hosur,12.7409,77.8253,2024-02-02,44.623,17.751,0.6233,29.395,0.4862,26.78,80.42,6.58,0.0,1001.89,95.8,165.92
Hosur,12.7409,77.8253,2024-02-03,45.26,12.054,0.6488,33.68,0.5364,21.65,74.92,10.09,0.0,1015.75,80.05,138.86
Hosur,12.7409,77.8253,2024-02-04,39.1,10.223,0.4429,18.291,0.4174,26.4,82.37,7.35,0.0,1006.37,67.58,107.2
Hosur,12.7409,77.8253,2024-02-05,37.205,14.174,0.5756,17.473,0.3601,31.63,65.06,13.51,1.29,1015.86,37.5,74.79
Hosur,12.7409,77.8253,2024-02-06,34.508,13.453,0.4469,19.802,0.3233,26.5,73.9,7.86,0.43,1009.71,48.3,73.86
Hosur,12.7409,77.8253,2024-02-07,41.387,11.908,0.7003,25.054,0.5294,24.93,70.23,5.65,0.0,1015.24,85.18,142.51
Hosur,12.7409,77.8253,2024-02-08,35.721,16.161,0.4687,21.246,0.4365,27.58,64.67,8.22,5.74,1008.42,57.4,100.43
Hosur,12.7409,77.8253,2024-02-09,43.065,15.129,0.5881,33.054,0.4743,26.36,67.47,5.75,0.0,1017.1,91.59,190.48
Hosur,12.7409,77.8253,2024-02-10,44.008,11.375,0.5518,33.677,0.3709,28.26,73.66,8.92,0.0,1010.15,58.76,90.87
Hosur,12.7409,77.8253,2024-02-11,27.762,10.852,0.519,15.156,0.4443,25.06,71.14,13.04,0.0,1014.68,37.09,57.13
Hosur,12.7409,77.8253,2024-02-12,53.536,13.876,0.6085,17.314,0.5869,31.89,78.88,11.19,0.0,1002.79,75.26,113.18
Hosur,12.7409,77.8253,2024-02-13,51.654,22.778,0.9099,34.753,0.5553,27.44,56.46,9.98,0.0,1003.33,105.01,185.78
Hosur,12.7409,77.8253,2024-02-14,35.975,11.259,0.5681,24.957,0.5627,28.6,63.4,9.21,0.0,1013.18,68.76,124.58
Hosur,12.7409,77.8253,2024-02-15,49.472,18.226,0.6929,20.867,0.5897,26.14,64.13,5.44,0.0,1014.69,109.39,208.25
Hosur,12.7409,77.8253,2024-02-16,44.628,14.64,0.6614,20.302,0.3914,25.98,68.50656903765692,6.08,0.0,1017.39,83.7,173.66
Hosur,12.7409,77.8253,2024-02-17,41.771,9.761,0.5488,18.44,0.4281,28.45,63.07,3.54,0.0,1008.21,75.08,151.65
Hosur,12.7409,77.8253,2024-02-18,47.78,14.739,0.6173,17.277,0.499,28.14,66.58,7.48,0.81,1007.88,74.08,132.04
Hosur,12.7409,77.8253,2024-02-19,45.265,10.355,0.5848,14.771,0.4765,30.26,68.41,7.03,0.66,1017.34,74.72,155.94
Hosur,12.7409,77.8253,2024-02-20,36.834,13.636,0.6399,32.903,0.5553,29.26,77.4,6.85,0.0,1015.93,85.01,174.06
Hosur,12.7409,77.8253,2024-02-21,24.046,8.471,0.5069,18.859,0.3779,27.82,82.3,8.94,0.0,1012.95,39.8,64.13
Hosur,12.7409,77.8253,2024-02-22,43.871,14.886,0.6592,25.472,0.6048,26.17,66.25,3.41,0.0,1013.25,108.37,186.83
Hosur,12.7409,77.8253,2024-02-23,39.254,10.947,0.6437,22.837,0.4785,29.06,75.04,5.72,0.0,1012.56,75.65,153.16
Hosur,12.7409,77.8253,2024-02-24,46.611,12.814,0.5606,38.582,0.5782,27.49,78.48,5.53,0.14,1009.2,94.46,174.24
Hosur,12.7409,77.8253,2024-02-25,39.566,15.266,0.5973,35.195,0.3551,28.46,73.25,8.95,0.0,1014.93,61.97,102.21
Hosur,12.7409,77.8253,2024-02-26,36.314,15.609,0.5797,18.773,0.4909,30.11,75.76,6.85,0.0,1008.62,74.76,122.34
Hosur,12.7409,77.8253,2024-02-27,39.072,13.058,0.4786,32.945,0.3824,27.59,70.15,7.65,0.0,1010.88,56.62,116.59
Hosur,12.7409,77.8253,2024-02-28,33.484,12.117,0.5612,22.496,0.3333,30.07,61.66,6.39,0.0,1010.92,63.1,95.76
Hosur,12.7409,77.8253,2024-02-29,48.31,16.681,0.5331,21.776,0.4841,26.56,81.63,6.63,0.0,1012.83,103.09,160.98
Hosur,12.7409,77.8253,2024-03-01,27.473,8.853,0.3771,24.42,0.3073,21.14,63.83,7.92,0.7,1010.76,31.0,58.43
Hosur,12.7409,77.8253,2024-03-02,39.53,10.18,0.5718,13.562,0.3848,29.94,66.43,12.24,2.78,1009.83,35.06,64.28
Hosur,12.7409,77.8253,2024-03-03,47.83,9.832,0.6106,28.059,0.4845,25.07,76.3,7.18,1.13,1012.74,72.04,112.39
Hosur,12.7409,77.8253,2024-03-04,33.084,13.767,0.5507,27.063,0.4602,23.85,67.17,12.25,0.0,1013.36,44.51,73.83
Hosur,12.7409,77.8253,2024-03-05,25.113,14.039,0.4891,21.426,0.3078,25.31,61.19,11.68,0.0,1006.07,33.2,63.22
Hosur,12.7409,77.8253,2024-03-06,32.366,9.266,0.4631,14.697,0.3464,26.36,80.89,9.45,0.0,1011.74,38.47,65.01468619246862
Hosur,12.7409,77.8253,2024-03-07,38.295,10.987,0.4864,23.884,0.5085,29.74,78.59,5.44,0.0,1012.57,73.67,113.32
Hosur,12.7409,77.8253,2024-03-08,34.292,13.282,0.5865,30.379,0.4145,28.23,75.5,6.94,0.0,1009.39,65.08,99.66
Hosur,12.7409,77.8253,2024-03-09,45.159,15.809,0.6431,24.985,0.51,30.36,73.78,7.87,0.0,1010.3,87.89,147.34
Hosur,12.7409,77.8253,2024-03-10,42.575,11.862,0.6051,20.158,0.3504,31.11,69.79,11.52,0.0,1012.74,44.16,84.57
Hosur,12.7409,77.8253,2024-03-11,37.65,8.03,0.665,25.04,0.5431,28.8,74.51,12.08,0.0,1011.35,50.72,77.19
Hosur,12.7409,77.8253,2024-03-12,23.545,13.173,0.6433,22.626,0.396,29.6,88.35,9.54,0.94,1011.64,42.98,86.21
Hosur,12.7409,77.8253,2024-03-13,43.043,9.581,0.4636,20.507,0.3394,28.98,84.18,3.62,9.23,1009.45,56.73,85.97
Hosur,12.7409,77.8253,2024-03-14,37.55,8.912,0.6039,30.759,0.4304,28.46,65.07,5.95,0.0,1010.03,69.35,143.3
Hosur,12.7409,77.8253,2024-03-15,50.645,15.227,0.4363,23.343,0.5322,28.53,61.61,7.1,0.82,1004.18,86.09,171.83
Hosur,12.7409,77.8253,2024-03-16,38.042,10.424,0.6573,28.82,0.3498,30.02,72.95,9.8,0.0,1006.98,49.43,79.2
Hosur,12.7409,77.8253,2024-03-17,32.886,9.581,0.4477,24.882,0.5204,29.16,73.15,13.38,0.0,1014.4,32.92,63.65
Hosur,12.7409,77.8253,2024-03-18,40.189,12.9,0.5686,27.447,0.4529,32.5,79.3,9.1,0.92,1011.48,60.49,116.66
Hosur,12.7409,77.8253,2024-03-19,36.788,8.315,0.364,20.938,0.3545,29.48,79.04,9.99,3.13,1010.77,34.75,56.12
Hosur,12.7409,77.8253,2024-03-20,43.146,16.176,0.6688,22.627,0.5582,31.97,70.91,8.72,0.0,1009.3,79.47,161.39
Hosur,12.7409,77.8253,2024-03-21,34.791,12.465,0.4221,16.383,0.4045,32.17,67.88,9.07,0.0,1016.94,42.55,80.6
Hosur,12.7409,77.8253,2024-03-22,31.188,10.7,0.4641,21.468,0.3495,28.24,69.78,10.77,0.0,1008.88,32.56,53.78
Hosur,12.7409,77.8253,2024-03-23,46.677,11.822,0.4045,30.838,0.4078,28.97,65.57,10.07,0.0,1011.47,55.17,100.43
Hosur,12.7409,77.8253,2024-03-24,41.634,13.959,0.5889,36.665,0.3745,26.72,65.39,10.14,0.0,1010.66,56.69,89.83
Hosur,12.7409,77.8253,2024-03-25,46.956,17.879,0.4885,30.531,0.541,31.23,72.9,11.35,0.0,1012.48,72.27,108.49
Hosur,12.7409,77.8253,2024-03-26,33.191,8.312,0.34,18.656,0.3851,27.88,77.7,10.99,4.82,1007.25,33.1,59.13
Hosur,12.7409,77.8253,2024-03-27,33.039,12.81,0.344,7.077,0.2814,28.78,78.09,2.3,0.0,1010.97,61.86,94.66
Hosur,12.7409,77.8253,2024-03-28,36.786,8.595,0.2988,17.948,0.3798,26.49,63.01,8.73,0.0,1010.9,35.76,66.75
Hosur,12.7409,77.8253,2024-03-29,30.087,9.713,0.4576,29.709,0.4684,32.93,79.45,7.5,0.0,1010.41,54.42,89.99
Hosur,12.7409,77.8253,2024-03-30,37.357,11.253,0.5871,23.139,0.381,29.39,71.92,8.47,0.0,1014.0,45.65,73.49
Hosur,12.7409,77.8253,2024-03-31,28.764,7.993,0.414,14.437,0.2911,31.49,76.0,13.02,0.0,1009.56,21.52,32.95
Hosur,12.7409,77.8253,2024-04-01,37.358,9.426,0.4115,23.108,0.3432,29.2,69.46,12.62,0.0,1010.55,31.94,48.1
Hosur,12.7409,77.8253,2024-04-02,30.064,10.725,0.5493,20.036,0.2959,34.85,76.08,9.0,0.0,1011.22,36.19,57.79
Hosur,12.7409,77.8253,2024-04-03,43.253,10.929,0.5288,32.656,0.4127,31.92,78.39,7.66,0.0,1008.25,60.72,110.15
Hosur,12.7409,77.8253,2024-04-04,24.262,11.769,0.5299,16.697,0.5216,33.63,76.57,13.12,0.0,1009.07,30.16,49.98
Hosur,12.7409,77.8253,2024-04-05,24.527,8.013,0.4114,23.214,0.319,26.16,78.74,12.6,0.0,1009.02,23.76,45.38
