city,latitude,longitude,date,NO2,SO2,CO,O3,AOD
Salem,11.6643,78.146,2024-05-28,18.251,11.459,0.3804,32.789,0.3605
Salem,11.6643,78.146,2024-05-29,14.741,5.576,0.2997,31.086,0.2266
Salem,11.6643,78.146,2024-05-30,12.716,7.026,0.3408,29.953,0.1658
Salem,11.6643,78.146,2024-05-31,35.361,3.711,0.4305,18.396,0.3317
Salem,11.6643,78.146,2024-06-01,25.68,6.636,0.4217,24.071,0.32
Salem,11.6643,78.146,2024-06-02,19.73,6.971,0.102,26.963,0.1914
Salem,11.6643,78.146,2024-06-03,24.15,6.158,0.238,27.153,0.234
Salem,11.6643,78.146,2024-06-04,21.581,6.679,0.1915,21.911,0.242
Salem,11.6643,78.146,2024-06-05,21.325,8.228,0.289,19.362,0.2565
Salem,11.6643,78.146,2024-06-06,26.172,11.087,0.3056,32.964,0.2482
Salem,11.6643,78.146,2024-06-07,16.587,6.567,0.3264,22.037,0.4264
Salem,11.6643,78.146,2024-06-08,15.926,5.27,0.1431,16.113,0.1239
Salem,11.6643,78.146,2024-06-09,34.555,11.378,0.4278,31.071,0.389
Salem,11.6643,78.146,2024-06-10,21.825,9.192,0.3032,24.857,0.2198
Salem,11.6643,78.146,2024-06-11,27.018,6.044,0.327,17.174,0.2093
Salem,11.6643,78.146,2024-06-12,29.533,2.844,0.4287,32.672,0.2955
Salem,11.6643,78.146,2024-06-13,21.107,6.777,0.2499,19.35,0.2159
Salem,11.6643,78.146,2024-06-14,23.032,6.844,0.3452,26.185,0.2087
Salem,11.6643,78.146,2024-06-15,24.817,8.084,0.2055,25.709,0.2523
Salem,11.6643,78.146,2024-06-16,18.817,7.734,0.3558,25.733,0.1635
Salem,11.6643,78.146,2024-06-17,26.569,4.622,0.4321,32.426,0.2404
Salem,11.6643,78.146,2024-06-18,11.525,6.792,0.2506,13.882,0.1399
Salem,11.6643,78.146,2024-06-19,15.434,5.465,0.1261,22.683,0.2335
Salem,11.6643,78.146,2024-06-20,14.636,6.486,0.3071,29.002,0.3089
Salem,11.6643,78.146,2024-06-21,14.127,9.083,0.1947,22.933,0.2459
Salem,11.6643,78.146,2024-06-22,27.018,7.987,0.2405,22.044,0.3631
Salem,11.6643,78.146,2024-06-23,15.178,6.157,0.2057,27.907,0.19
Salem,11.6643,78.146,2024-06-24,16.613,6.716,0.2805,23.207,0.2484
Salem,11.6643,78.146,2024-06-25,26.353,3.496,0.3172,24.349,0.3647
Salem,11.6643,78.146,2024-06-26,26.279,8.247,0.3074,24.132,0.3181
Salem,11.6643,78.146,2024-06-27,27.828,6.128,0.3912,34.159,0.3664
Salem,11.6643,78.146,2024-06-28,18.943,4.581,0.2293,26.85,0.2559
Salem,11.6643,78.146,2024-06-29,22.866,4.002,0.3878,7.374,0.2932
Salem,11.6643,78.146,2024-06-30,34.11,3.494,0.298,22.073,0.2473
Salem,11.6643,78.146,2024-07-01,17.905,7.036,0.2451,19.422,0.2119
Salem,11.6643,78.146,2024-07-02,23.737,8.439,0.1239,15.806,0.3143
Salem,11.6643,78.146,2024-07-03,20.826,11.527,0.3817,25.107,0.3472
Salem,11.6643,78.146,2024-07-04,21.173,5.277,0.2428,23.134,0.2156
Salem,11.6643,78.146,2024-07-05,24.419,8.442,0.4188,31.999,0.2283
Salem,11.6643,78.146,2024-07-06,12.28,7.32,0.2393,40.859,0.1833
Salem,11.6643,78.146,2024-07-07,18.971,8.209,0.2669,23.218,0.2341
Salem,11.6643,78.146,2024-07-08,15.61,0.5,0.2694,17.707,0.2613
Salem,11.6643,78.146,2024-07-09,22.35,5.706,0.3666,16.383,0.2079
Salem,11.6643,78.146,2024-07-10,13.682,3.785,0.1709,21.352,0.1228
Salem,11.6643,78.146,2024-07-11,27.566,5.269,0.4184,19.897,0.2099
Salem,11.6643,78.146,2024-07-12,15.08,6.994,0.2424,18.943,0.205
Salem,11.6643,78.146,2024-07-13,20.811,6.953,0.1954,25.866,0.333
Salem,11.6643,78.146,2024-07-14,19.669,7.792,0.2029,10.748,0.211
Salem,11.6643,78.146,2024-07-15,23.854,6.38,0.1004,23.826,0.2255
Salem,11.6643,78.146,2024-07-16,9.626,7.798,0.2467,9.676,0.2227
Salem,11.6643,78.146,2024-07-17,9.726,4.229,0.3039,32.445,0.1878
Salem,11.6643,78.146,2024-07-18,24.948,8.306,0.301,26.827,0.3092
Salem,11.6643,78.146,2024-07-19,17.88,10.299,0.419,25.536,0.3442
Salem,11.6643,78.146,2024-07-20,19.111,8.684,0.2633,13.243,0.2341
Salem,11.6643,78.146,2024-07-21,14.741,7.437,0.2944,19.641,0.0949
Salem,11.6643,78.146,2024-07-22,19.23,4.326,0.1369,16.301,0.1473
Salem,11.6643,78.146,2024-07-23,19.523,4.313,0.1633,24.732,0.1531
Salem,11.6643,78.146,2024-07-24,28.021,9.966,0.2829,30.65,0.1749
Salem,11.6643,78.146,2024-07-25,25.359,4.212,0.3871,19.641,0.2379
Salem,11.6643,78.146,2024-07-26,16.561,7.672,0.2315,16.282,0.1547
Salem,11.6643,78.146,2024-07-27,20.854,10.979,0.3293,23.723,0.2209
Salem,11.6643,78.146,2024-07-28,17.973,6.152,0.105,20.61,0.2317
Salem,11.6643,78.146,2024-07-29,20.512,7.271,0.3484,25.38,0.3811
Salem,11.6643,78.146,2024-07-30,23.149,5.257,0.3482,23.936,0.304
Salem,11.6643,78.146,2024-07-31,21.459,5.178,0.2227,36.516,0.3154
Salem,11.6643,78.146,2024-08-01,27.902,9.732,0.3521,49.702,0.1938
Salem,11.6643,78.146,2024-08-02,26.183,6.307,0.1158,32.711,0.0851
Salem,11.6643,78.146,2024-08-03,22.708,2.172,0.4266,25.71,0.1855
Salem,11.6643,78.146,2024-08-04,32.064,5.44,0.3347,32.354,0.382
Salem,11.6643,78.146,2024-08-05,18.761,8.323,0.2359,22.018,0.1854
Salem,11.6643,78.146,2024-08-06,32.831,10.079,0.1915,31.799,0.1964
Salem,11.6643,78.146,2024-08-07,23.677,4.423,0.286,19.859,0.2086
Salem,11.6643,78.146,2024-08-08,19.475,10.788,0.2495,20.044,0.1109
Salem,11.6643,78.146,2024-08-09,22.713,13.392,0.4455,32.956,0.3366
Salem,11.6643,78.146,2024-08-10,13.886,5.408,0.3503,11.147,0.25
Salem,11.6643,78.146,2024-08-11,20.522,6.306,0.3443,25.666,0.2188
Salem,11.6643,78.146,2024-08-12,28.833,7.815,0.2368,39.161,0.313
Salem,11.6643,78.146,2024-08-13,16.377,7.748,0.3631,20.079,0.3059
Salem,11.6643,78.146,2024-08-14,28.455,7.745,0.3445,23.893,0.1836
Salem,11.6643,78.146,2024-08-15,12.289,3.698,0.1941,24.373,0.2102
Salem,11.6643,78.146,2024-08-16,15.514,5.991,0.4923,17.003,0.2657
Salem,11.6643,78.146,2024-08-17,11.591,5.379,0.3406,18.577,0.1909
Salem,11.6643,78.146,2024-08-18,19.049,5.65,0.3648,30.456,0.1889
Salem,11.6643,78.146,2024-08-19,26.553,7.481,0.3457,19.484,0.2779
Salem,11.6643,78.146,2024-08-20,18.297,3.907,0.3278,25.206,0.2031
Salem,11.6643,78.146,2024-08-21,20.224,5.808,0.2729,26.765,0.3181
Salem,11.6643,78.146,2024-08-22,20.287,4.949,0.3198,37.073,0.204
Salem,11.6643,78.146,2024-08-23,19.393,6.013,0.2739,33.57,0.1609
Salem,11.6643,78.146,2024-08-24,18.471,8.261,0.3747,23.249,0.2576
Salem,11.6643,78.146,2024-08-25,30.389,9.719,0.3142,28.106,0.0821
Salem,11.6643,78.146,2024-08-26,32.039,5.843,0.2549,8.437,0.2414
Salem,11.6643,78.146,2024-08-27,27.035,6.805,0.4832,30.811,0.3061
Tirunelveli,8.7139,77.7567,2024-01-01,25.809,9.968,0.3535,31.995,0.2703
Tirunelveli,8.7139,77.7567,2024-01-02,27.577,8.062,0.3022,31.019,0.3787
Tirunelveli,8.7139,77.7567,2024-01-03,25.442,9.845,0.4407,49.868,0.3588
Tirunelveli,8.7139,77.7567,2024-01-04,24.506,6.251,0.5924,34.674,0.2378
Tirunelveli,8.7139,77.7567,2024-01-05,29.903,8.354,0.5415,37.887,0.3383
Tirunelveli,8.7139,77.7567,2024-01-06,27.515,9.063,0.5004,33.19,0.2073
Tirunelveli,8.7139,77.7567,2024-01-07,36.506,11.28,0.3815,38.105,0.2878
Tirunelveli,8.7139,77.7567,2024-01-08,34.867,7.647,0.5964,50.347,0.338
Tirunelveli,8.7139,77.7567,2024-01-09,34.413,10.519,0.4045,43.142,0.347
Tirunelveli,8.7139,77.7567,2024-01-10,32.867,13.221,0.4116,40.516,0.4076
Tirunelveli,8.7139,77.7567,2024-01-11,33.115,13.287,0.6115,49.693,0.4038
Tirunelveli,8.7139,77.7567,2024-01-12,27.851,10.7,0.4891,38.251,0.2732
Tirunelveli,8.7139,77.7567,2024-01-13,28.985,10.502,0.4616,33.17,0.3607
Tirunelveli,8.7139,77.7567,2024-01-14,17.683,5.827,0.2186,20.944,0.2482
Tirunelveli,8.7139,77.7567,2024-01-15,26.045,7.799,0.3189,25.561,0.2969
Tirunelveli,8.7139,77.7567,2024-01-16,26.308,10.319,0.3724,37.694,0.3462
Tirunelveli,8.7139,77.7567,2024-01-17,33.193,4.299,0.4669,42.781,0.1673
Tirunelveli,8.7139,77.7567,2024-01-18,30.279,7.885,0.3194,25.65,0.3595
Tirunelveli,8.7139,77.7567,2024-01-19,17.939,10.362,0.3173,38.256,0.3514
Tirunelveli,8.7139,77.7567,2024-01-20,22.134,9.337,0.386,27.446,0.2031
Tirunelveli,8.7139,77.7567,2024-01-21,31.338,6.734,0.4443,36.089,0.2094
Tirunelveli,8.7139,77.7567,2024-01-22,21.287,10.816,0.5864,32.967,0.4183
Tirunelveli,8.7139,77.7567,2024-01-23,27.041,11.366,0.4935,40.124,0.2697
Tirunelveli,8.7139,77.7567,2024-01-24,24.834,6.594,0.446,30.296,0.2788
Tirunelveli,8.7139,77.7567,2024-01-25,24.46,8.763,0.3786,32.455,0.4678
Tirunelveli,8.7139,77.7567,2024-01-26,34.944,11.174,0.6694,42.225,0.3172
Tirunelveli,8.7139,77.7567,2024-01-27,22.622,8.577,0.3132,33.726,0.379
Tirunelveli,8.7139,77.7567,2024-01-28,35.331,10.579,0.3675,29.255,0.3738
Tirunelveli,8.7139,77.7567,2024-01-29,21.502,8.601,0.288,20.001,0.2397
Tirunelveli,8.7139,77.7567,2024-01-30,20.657,6.049,0.3824,32.608,0.2428
Tirunelveli,8.7139,77.7567,2024-01-31,28.969,9.851,0.2022,27.979,0.4395
Tirunelveli,8.7139,77.7567,2024-02-01,28.492,10.032,0.3728,36.813,0.2512
Tirunelveli,8.7139,77.7567,2024-02-02,28.978,13.074,0.5255,41.799,0.3655
Tirunelveli,8.7139,77.7567,2024-02-03,22.955,6.819,0.3819,21.904,0.2574
Tirunelveli,8.7139,77.7567,2024-02-04,29.337,8.061,0.4181,32.844,0.3971
Tirunelveli,8.7139,77.7567,2024-02-05,31.026,9.48,0.3357,28.475,0.3683
Tirunelveli,8.7139,77.7567,2024-02-06,23.276,13.898,0.4332,31.986,0.3453
Tirunelveli,8.7139,77.7567,2024-02-07,38.924,9.71,0.4219,39.537,0.5665
Tirunelveli,8.7139,77.7567,2024-02-08,25.612,5.593,0.3015,37.091,0.2825
Tirunelveli,8.7139,77.7567,2024-02-09,43.427,11.162,0.5017,25.165,0.5342
Tirunelveli,8.7139,77.7567,2024-02-10,36.155,13.841,0.4994,35.765,0.5268
Tirunelveli,8.7139,77.7567,2024-02-11,23.353,5.09,0.5582,31.192,0.3837
Tirunelveli,8.7139,77.7567,2024-02-12,28.669,8.425,0.408,34.611,0.2126
Tirunelveli,8.7139,77.7567,2024-02-13,23.813,7.027,0.3719,33.813,0.3077
Tirunelveli,8.7139,77.7567,2024-02-14,30.339,10.115,0.5479,23.766,0.3396
Tirunelveli,8.7139,77.7567,2024-02-15,31.412,10.721,0.5053,28.433,0.3239
Tirunelveli,8.7139,77.7567,2024-02-16,23.394,5.692,0.2541,26.481,0.2888
Tirunelveli,8.7139,77.7567,2024-02-17,24.375,7.12,0.268,36.59,0.3476
Tirunelveli,8.7139,77.7567,2024-02-18,33.361,11.737,0.4388,42.07,0.2442
Tirunelveli,8.7139,77.7567,2024-02-19,21.993,7.179,0.5799,40.32,0.3243
Tirunelveli,8.7139,77.7567,2024-02-20,28.615,11.406,0.3957,37.209,0.2645
Tirunelveli,8.7139,77.7567,2024-02-21,21.597,5.139,0.3075,22.507,0.3153
Tirunelveli,8.7139,77.7567,2024-02-22,29.691,6.476,0.3802,47.28,0.3553
Tirunelveli,8.7139,77.7567,2024-02-23,28.832,9.513,0.4321,33.331,0.3586
Tirunelveli,8.7139,77.7567,2024-02-24,35.484,10.906,0.6524,24.901,0.2981
Tirunelveli,8.7139,77.7567,2024-02-25,24.91,9.581,0.3866,46.774,0.3033
Tirunelveli,8.7139,77.7567,2024-02-26,25.362,8.085,0.3872,36.91,0.2975
Tirunelveli,8.7139,77.7567,2024-02-27,19.745,6.456,0.3433,17.473,0.2393
Tirunelveli,8.7139,77.7567,2024-02-28,21.301,8.965,0.2257,29.439,0.1759
Tirunelveli,8.7139,77.7567,2024-02-29,33.367,10.261,0.4517,24.684,0.358
Tirunelveli,8.7139,77.7567,2024-03-01,29.802,7.008,0.427,49.212,0.2114
Tirunelveli,8.7139,77.7567,2024-03-02,28.533,7.917,0.4675,25.238,0.2617
Tirunelveli,8.7139,77.7567,2024-03-03,24.179,9.859,0.3438,39.064,0.3865
Tirunelveli,8.7139,77.7567,2024-03-04,26.193,10.924,0.4016,36.359,0.2792
Tirunelveli,8.7139,77.7567,2024-03-05,20.152,10.757,0.3172,29.812,0.1636
Tirunelveli,8.7139,77.7567,2024-03-06,24.54,10.438,0.2698,42.898,0.1953
Tirunelveli,8.7139,77.7567,2024-03-07,22.23,7.671,0.101,22.601,0.307
Tirunelveli,8.7139,77.7567,2024-03-08,28.255,8.343,0.3957,46.368,0.2987
Tirunelveli,8.7139,77.7567,2024-03-09,35.831,4.413,0.4067,40.01,0.4466
Tirunelveli,8.7139,77.7567,2024-03-10,34.002,8.314,0.3302,38.831,0.2742
Tirunelveli,8.7139,77.7567,2024-03-11,22.827,6.834,0.3769,38.014,0.2747
Tirunelveli,8.7139,77.7567,2024-03-12,29.682,9.336,0.3469,43.844,0.2738
Tirunelveli,8.7139,77.7567,2024-03-13,20.29,4.477,0.4967,21.054,0.2431
Tirunelveli,8.7139,77.7567,2024-03-14,27.045,7.636,0.2867,42.991,0.3833
Tirunelveli,8.7139,77.7567,2024-03-15,18.961,9.552,0.2857,24.508,0.2246
Tirunelveli,8.7139,77.7567,2024-03-16,29.105,6.437,0.2108,32.244,0.3093
Tirunelveli,8.7139,77.7567,2024-03-17,27.666,5.982,0.2756,48.117,0.2451
Tirunelveli,8.7139,77.7567,2024-03-18,21.926,4.459,0.206,28.239,0.2364
Tirunelveli,8.7139,77.7567,2024-03-19,22.471,6.621,0.2253,20.987,0.212
Tirunelveli,8.7139,77.7567,2024-03-20,29.387,10.676,0.3617,42.552,0.3808
Tirunelveli,8.7139,77.7567,2024-03-21,36.678,9.505,0.3164,27.476,0.3909
Tirunelveli,8.7139,77.7567,2024-03-22,17.284,2.348,0.2828,22.135,0.0858
Tirunelveli,8.7139,77.7567,2024-03-23,27.019,9.092,0.3632,30.798,0.2328
Tirunelveli,8.7139,77.7567,2024-03-24,33.265,6.261,0.3903,34.5,0.2312
Tirunelveli,8.7139,77.7567,2024-03-25,18.446,6.172,0.2626,27.131,0.3683
Tirunelveli,8.7139,77.7567,2024-03-26,30.181,7.757,0.3886,28.657,0.274
Tirunelveli,8.7139,77.7567,2024-03-27,23.597,9.347,0.398,28.195,0.3034
Tirunelveli,8.7139,77.7567,2024-03-28,17.464,4.683,0.3208,40.785,0.2202
Tirunelveli,8.7139,77.7567,2024-03-29,26.749,5.16,0.3445,28.254,0.2173
Tirunelveli,8.7139,77.7567,2024-03-30,15.034,7.791,0.5082,30.079,0.2896
Tirunelveli,8.7139,77.7567,2024-03-31,12.743,6.317,0.2353,31.24,0.2299
Tirunelveli,8.7139,77.7567,2024-04-01,24.756,6.815,0.3607,27.406,0.149
Tirunelveli,8.7139,77.7567,2024-04-02,22.458,9.702,0.4141,36.479,0.183
Tirunelveli,8.7139,77.7567,2024-04-03,20.245,3.919,0.3986,46.087,0.3096
Tirunelveli,8.7139,77.7567,2024-04-04,23.472,7.054,0.3523,29.729,0.2598
Tirunelveli,8.7139,77.7567,2024-04-05,25.024,9.297,0.4667,41.816,0.2491
Tirunelveli,8.7139,77.7567,2024-04-06,32.122,11.582,0.3434,45.244,0.3632
Tirunelveli,8.7139,77.7567,2024-04-07,22.886,7.325,0.3258,31.123,0.351
Tirunelveli,8.7139,77.7567,2024-04-08,32.071,9.918,0.344,36.022,0.3412
Tirunelveli,8.7139,77.7567,2024-04-09,28.239,6.625,0.4718,49.928,0.2213
Tirunelveli,8.7139,77.7567,2024-04-10,16.662,4.274,0.2337,15.377,0.1912
Tirunelveli,8.7139,77.7567,2024-04-11,25.148,7.813,0.247,37.339,0.2733
Tirunelveli,8.7139,77.7567,2024-04-12,24.138,7.154,0.3533,45.262,0.3154
Tirunelveli,8.7139,77.7567,2024-04-13,18.366,4.552,0.1551,23.785,0.3205
Tirunelveli,8.7139,77.7567,2024-04-14,20.437,9.564,0.4788,36.161,0.3317
Tirunelveli,8.7139,77.7567,2024-04-15,13.226,5.121,0.3106,30.885,0.1505
Tirunelveli,8.7139,77.7567,2024-04-16,20.036,7.666,0.2422,32.155,0.4203
Tirunelveli,8.7139,77.7567,2024-04-17,30.492,9.185,0.2323,41.431,0.3214
Tirunelveli,8.7139,77.7567,2024-04-18,25.087,5.48,0.3481,40.015,0.2119
Tirunelveli,8.7139,77.7567,2024-04-19,19.219,6.713,0.1705,35.798,0.1946
Tirunelveli,8.7139,77.7567,2024-04-20,20.046,4.201,0.1842,31.523,0.162
Tirunelveli,8.7139,77.7567,2024-04-21,22.766,8.396,0.2126,39.225,0.2217
Tirunelveli,8.7139,77.7567,2024-04-22,25.022,7.442,0.3871,42.882,0.3111
Tirunelveli,8.7139,77.7567,2024-04-23,21.259,5.406,0.4019,41.866,0.2144
Tirunelveli,8.7139,77.7567,2024-04-24,19.266,8.368,0.2195,46.518,0.2092
Tirunelveli,8.7139,77.7567,2024-04-25,15.307,7.876,0.331,25.542,0.3131
Tirunelveli,8.7139,77.7567,2024-04-26,19.437,3.441,0.5344,37.95,0.2423
Tirunelveli,8.7139,77.7567,2024-04-27,26.629,10.517,0.3257,41.908,0.3671
Tirunelveli,8.7139,77.7567,2024-04-28,29.535,4.199,0.3528,51.407,0.1996
Tirunelveli,8.7139,77.7567,2024-04-29,12.895,5.371,0.1555,19.32,0.1295
Tirunelveli,8.7139,77.7567,2024-04-30,28.5,2.505,0.2844,42.981,0.2646
Tirunelveli,8.7139,77.7567,2024-05-01,13.885,6.477,0.1527,33.806,0.0886
Tirunelveli,8.7139,77.7567,2024-05-02,11.083,0.5,0.1558,20.779,0.0244
Tirunelveli,8.7139,77.7567,2024-05-03,20.287,4.887,0.2309,26.288,0.1833
Tirunelveli,8.7139,77.7567,2024-05-04,11.655,3.4,0.3558,33.091,0.2559
Tirunelveli,8.7139,77.7567,2024-05-05,28.618,6.962,0.0713,41.716,0.1068
Tirunelveli,8.7139,77.7567,2024-05-06,23.641,6.203,0.1844,31.081,0.2147
Tirunelveli,8.7139,77.7567,2024-05-07,21.811,9.817,0.2604,44.084,0.2732
Tirunelveli,8.7139,77.7567,2024-05-08,17.935,0.991,0.2896,39.345,0.2921
Tirunelveli,8.7139,77.7567,2024-05-09,20.734,6.34,0.2426,27.181,0.1599
Tirunelveli,8.7139,77.7567,2024-05-10,18.176,2.968,0.205,34.342,0.15
Tirunelveli,8.7139,77.7567,2024-05-11,22.361,8.881,0.2714,39.093,0.2371
Tirunelveli,8.7139,77.7567,2024-05-12,16.315,3.832,0.2688,35.194,0.3353
Tirunelveli,8.7139,77.7567,2024-05-13,20.508,3.903,0.2114,25.495,0.1638
Tirunelveli,8.7139,77.7567,2024-05-14,12.474,2.781,0.1204,38.028,0.2041
Tirunelveli,8.7139,77.7567,2024-05-15,14.016,5.079,0.3695,40.286,0.2211
Tirunelveli,8.7139,77.7567,2024-05-16,18.97,9.401,0.3962,39.882,0.2342
Tirunelveli,8.7139,77.7567,2024-05-17,19.708,7.615,0.2843,36.107,0.1389
Tirunelveli,8.7139,77.7567,2024-05-18,18.476,8.809,0.26,30.596,0.1166
Tirunelveli,8.7139,77.7567,2024-05-19,17.454,7.115,0.2307,30.261,0.0628
Tirunelveli,8.7139,77.7567,2024-05-20,14.426,4.739,0.129,28.887,0.1051
Tirunelveli,8.7139,77.7567,2024-05-21,12.545,0.907,0.3283,37.353,0.1997
Tirunelveli,8.7139,77.7567,2024-05-22,16.296,7.373,0.3302,34.157,0.1866
Tirunelveli,8.7139,77.7567,2024-05-23,25.377,8.911,0.2057,31.798,0.3361
Tirunelveli,8.7139,77.7567,2024-05-24,20.968,4.18,0.1121,33.021,0.1883
Tirunelveli,8.7139,77.7567,2024-05-25,13.51,1.912,0.1946,27.81,0.1065
Tirunelveli,8.7139,77.7567,2024-05-26,19.783,5.071,0.1897,26.593,0.1282
Tirunelveli,8.7139,77.7567,2024-05-27,22.774,6.395,0.3692,24.036,0.2465
Tirunelveli,8.7139,77.7567,2024-05-28,27.317,7.976,0.1919,41.907,0.1969
Tirunelveli,8.7139,77.7567,2024-05-29,19.782,3.831,0.2407,42.405,0.1608
Tirunelveli,8.7139,77.7567,2024-05-30,16.601,4.004,0.0974,21.83,0.1879
Tirunelveli,8.7139,77.7567,2024-05-31,7.089,4.529,0.3194,31.086,0.1013
Tirunelveli,8.7139,77.7567,2024-06-01,13.347,7.974,0.3226,42.253,0.1456
Tirunelveli,8.7139,77.7567,2024-06-02,18.311,6.077,0.2943,25.638,0.1951
Tirunelveli,8.7139,77.7567,2024-06-03,14.651,7.833,0.2725,30.808,0.3263
Tirunelveli,8.7139,77.7567,2024-06-04,18.596,6.41,0.1553,24.415,0.2026
Tirunelveli,8.7139,77.7567,2024-06-05,19.28,8.535,0.1241,34.015,0.3439
Tirunelveli,8.7139,77.7567,2024-06-06,4.515,2.883,0.0762,34.312,0.2419
Tirunelveli,8.7139,77.7567,2024-06-07,15.8,4.979,0.1588,27.864,0.1746
Tirunelveli,8.7139,77.7567,2024-06-08,11.574,4.973,0.3204,28.137,0.2029
Tirunelveli,8.7139,77.7567,2024-06-09,18.346,2.965,0.17,44.558,0.2764
Tirunelveli,8.7139,77.7567,2024-06-10,23.819,2.342,0.2695,44.495,0.2324
Tirunelveli,8.7139,77.7567,2024-06-11,13.382,4.768,0.269,26.724,0.1379
Tirunelveli,8.7139,77.7567,2024-06-12,20.422,4.161,0.3039,27.655,0.0836
Tirunelveli,8.7139,77.7567,2024-06-13,4.782,6.875,0.2497,24.475,0.1721
Tirunelveli,8.7139,77.7567,2024-06-14,14.779,6.383,0.2213,33.99,0.1412
Tirunelveli,8.7139,77.7567,2024-06-15,14.806,3.683,0.3615,41.507,0.1651
Tirunelveli,8.7139,77.7567,2024-06-16,19.095,7.64,0.2022,37.443,0.0606
Tirunelveli,8.7139,77.7567,2024-06-17,2.315,4.848,0.2631,22.699,0.2006
Tirunelveli,8.7139,77.7567,2024-06-18,14.782,4.386,0.1021,32.338,0.1669
Tirunelveli,8.7139,77.7567,2024-06-19,2.0,4.51,0.1497,36.722,0.1419
Tirunelveli,8.7139,77.7567,2024-06-20,15.286,9.507,0.369,36.023,0.0985
Tirunelveli,8.7139,77.7567,2024-06-21,16.565,4.532,0.1356,29.759,0.1443
Tirunelveli,8.7139,77.7567,2024-06-22,23.463,3.95,0.1739,33.514,0.1359
Tirunelveli,8.7139,77.7567,2024-06-23,,,0.1784,29.875,0.1549
Tirunelveli,8.7139,77.7567,2024-06-24,11.344,3.386,0.2093,41.833,0.1875
Tirunelveli,8.7139,77.7567,2024-06-25,11.897,8.909,0.259,50.677,0.3514
Tirunelveli,8.7139,77.7567,2024-06-26,13.445,4.865,0.2475,38.662,0.2369
Tirunelveli,8.7139,77.7567,2024-06-27,15.193,2.378,0.089,38.965,0.2675
Tirunelveli,8.7139,77.7567,2024-06-28,15.02,4.962,0.2084,30.972,0.2869
Tirunelveli,8.7139,77.7567,2024-06-29,18.953,3.202,0.1217,28.934,0.1559
Tirunelveli,8.7139,77.7567,2024-06-30,18.143,2.736,0.2424,40.475,0.1679
Tirunelveli,8.7139,77.7567,2024-07-01,12.6,6.2,0.3097,26.21,0.255
Tirunelveli,8.7139,77.7567,2024-07-02,10.94,1.62,0.2254,50.761,0.1138
Tirunelveli,8.7139,77.7567,2024-07-03,11.049,3.123,0.1674,27.188,0.0439
Tirunelveli,8.7139,77.7567,2024-07-04,20.689,5.376,0.1873,29.405,0.2667
Tirunelveli,8.7139,77.7567,2024-07-05,14.277,4.286,0.3464,44.099,0.1772
Tirunelveli,8.7139,77.7567,2024-07-06,13.744,7.949,0.214,42.142,0.1703
Tirunelveli,8.7139,77.7567,2024-07-07,8.29,0.5,0.2523,28.255,0.1014
Tirunelveli,8.7139,77.7567,2024-07-08,7.324,6.07,0.1799,22.847,0.1822
Tirunelveli,8.7139,77.7567,2024-07-09,15.845,3.382,0.098,23.698,0.1932
Tirunelveli,8.7139,77.7567,2024-07-10,2.944,4.598,0.1875,34.285,0.0984
Tirunelveli,8.7139,77.7567,2024-07-11,21.641,7.135,0.125,45.927,0.0884
Tirunelveli,8.7139,77.7567,2024-07-12,15.519,10.028,0.0614,43.03,0.115
Tirunelveli,8.7139,77.7567,2024-07-13,19.493,1.413,0.2673,35.235,0.2277
Tirunelveli,8.7139,77.7567,2024-07-14,15.811,1.281,0.1937,35.901,0.0497
Tirunelveli,8.7139,77.7567,2024-07-15,4.942,5.216,0.1775,32.974,0.2194
Tirunelveli,8.7139,77.7567,2024-07-16,13.577,2.897,0.1094,44.22,0.2085
Tirunelveli,8.7139,77.7567,2024-07-17,14.482,3.63,0.1882,34.189,0.1007
Tirunelveli,8.7139,77.7567,2024-07-18,21.115,2.68,0.1938,52.733,0.1604
Tirunelveli,8.7139,77.7567,2024-07-19,7.496,3.158,0.1689,37.844,0.2565
Tirunelveli,8.7139,77.7567,2024-07-20,18.124,7.446,0.2847,33.987,0.1232
Tirunelveli,8.7139,77.7567,2024-07-21,15.247,7.594,0.1296,53.014,0.1459
Tirunelveli,8.7139,77.7567,2024-07-22,11.346,3.474,0.2151,32.835,0.1291
Tirunelveli,8.7139,77.7567,2024-07-23,24.014,2.066,0.1803,30.935,0.2186
Tirunelveli,8.7139,77.7567,2024-07-24,7.328,2.107,0.3372,31.607,0.092
Tirunelveli,8.7139,77.7567,2024-07-25,16.368,7.706,0.0583,41.253,0.0822
Tirunelveli,8.7139,77.7567,2024-07-26,16.209,5.207,0.2995,33.295,0.1747
Tirunelveli,8.7139,77.7567,2024-07-27,29.105,5.393,0.2813,37.287,0.2562
Tirunelveli,8.7139,77.7567,2024-07-28,17.001,5.304,0.0584,26.744,0.0965
Tirunelveli,8.7139,77.7567,2024-07-29,13.663,3.607,0.1893,49.37,0.135
Tirunelveli,8.7139,77.7567,2024-07-30,15.569,4.739,0.2655,56.899,0.0503
Tirunelveli,8.7139,77.7567,2024-07-31,13.989,6.634,0.1573,36.532,0.0529
Tirunelveli,8.7139,77.7567,2024-08-01,12.531,6.676,0.1485,52.576,0.1156
Tirunelveli,8.7139,77.7567,2024-08-02,25.762,3.324,0.3998,49.187,0.1044
Tirunelveli,8.7139,77.7567,2024-08-03,13.028,5.297,0.1229,32.25,0.022
